word,phonetic
rivalry,"/ˈɹaɪ.vəl.ɹi/"
riven,"/ˈɹɪvən/"
river,"/ˈɹɪvə/"
river,"/ˈɹaɪvə/"
riverine,"/ˈɹɪvəɹaɪn/"
rivers,"/ˈɹɪvəz/"
rivet,"/ˈɹɪvət/"
rivulet,"/ˈɹɪv.jə.lət/"
road,"/ɹəʊd/"
roads,"/ɹəʊdz/"
roadside,"/ˈɹəʊdsaɪd/"
roadster,"/ˈɹəʊdstə(ɹ)/"
roam,"/ɹəʊm/"
roaming,"/ˈɹəʊmɪŋ/"
roan,"/ɹəʊn/"
roar,"/ɹɔː/"
roared,"/ɹɔːd/"
roaring,"/ˈɹɔːɹɪŋ/"
roars,"/ɹɔːz/"
roast,"/ɹəʊst/"
roasted,"/ˈɹoʊstɪd/"
roasting,"/ˈɹəʊstɪŋ/"
roasts,"/ɹəʊsts/"
rob,"/ɹɒb/"
robbed,"/ɹɒbd/"
robber,"/ˈɹɒ.bə(ɹ)/"
robbery,"/ˈɹɒbəɹi/"
robe,"/ɹəʊb/"
robes,"/ɹəʊbz/"
robin,"/ˈɹɒb.ɪn/"
robot,"/ˈɹoʊbət/"
robotic,"/ɹəʊˈbɒt.ɪk/"
robotics,"/ɹəʊˈbɒt.ɪks/"
robust,"/ɹəʊˈbʌst/"
roc,"/ɹɒk/"
rock,"/ɹɒk/"
rocker,"/ˈɹɒkə(ɹ)/"
rockery,"/ˈɹɒkəɹi/"
rocket,"/ˈɹɒkɪt/"
rocks,"/ɹɒks/"
rocky,"[ˈɹʷɔkiː]"
rococo,"/ɹəˈkəʊkəʊ/"
rod,"/ɹɒd/"
rode,"/ˈɹəʊd/"
rodent,"/ˈɹəʊdənt/"
rodeo,"/ɹoʊ.ˈdeɪ.oʊ/"
roe,"/ˈɹəʊ/"
roebuck,"/ˈɹəʊ.bʌk/"
roentgen,"/ˈɹɜːnt.ɡən/"
rogue,"/ˈɹəʊ̯ɡ/"
roguish,"/ˈɹəʊɡɪʃ/"
roister,"/ˈɹɔɪstə(ɹ)/"
role,"/ɹəʊl/"
roles,"/ɹəʊlz/"
roll,"/ɹəʊl/"
rolled,"/ɹəʊld/"
rollercoaster,"/ˈɹoʊlɚˌkoʊstɚ/"
rolling,"/ˈɹəʊlɪŋ/"
rolls,"/ɹəʊlz/"
roman,"/ˈɹəʊmən/"
romance,"/ɹəˈmæns/"
romantic,"/ɹə-/"
rondavel,"/ɹɒnˈdɑːv(ə)l/"
roo,"/ˈɹuː/"
roof,"/ɹuːf/"
roofs,"/ɹuːfs/"
rooibos,"/ˈɹɔɪ.bəs/"
rook,"/ɹuːk/"
rooks,"/ɹʊks/"
room,"/ɹuːm/"
rooms,"/ɹuːmz/"
roost,"/ɹuːst/"
root,"/ɹuːt/"
rooted,"/ɹʊtɪd/"
roots,"/ɹuːts/"
rope,"/ɹəʊp/"
ropes,"/ɹəʊps/"
rose,"/ɹəʊz/"
roses,"/ɹoʊzɨz̥/"
rosin,"/ˈɹɒ.zən/"
roster,"/ˈɹɒstə/"
rostrum,"/ˈɹɒstɹəm/"
rot,"/ɹɔt/"
rota,"/ˈɹəʊ.tə/"
rotary,"/ˈɹoʊtəɹi/"
rotate,"/ɹəʊˈteɪt/"
rotation,"/ɹoʊˈteɪʃən/"
rote,"/ɹəʊt/"
rotor,"/ˈɹəʊ.tə/"
rotten,"/ˈɹɒtn̩/"
rotund,"/ɹəʊˈtʌnd/"
rotunda,"/ɹə(ʊ)ˈtʌndə/"
rouble,"/ɹuːbəl/"
rouge,"/ɹuːʒ/"
rouged,"/ɹuːʒd/"
roughage,"/ɹʌfɪd͡ʒ/"
roughly,"/ˈɹʌf.li/"
round,"/ˈɹaʊnd/"
rounded,"/ˈɹaʊndɪd/"
roundel,"/ˈɹaʊn.dəl/"
rounder,"/ˈɹaʊndə(ɹ)/"
rounding,"/ˈɹaʊndɪŋ/"
rounds,"/ˈɹaʊndz/"
rouse,"/ˈɹaʊz/"
roused,"/ˈɹaʊzd/"
rousing,"/ˈɹaʊzɪŋ/"
rout,"[ɹʌʊt]"
route,"/ɹʉːt/"
routed,"/ˈɹuː.tɪd/"
routed,"/ˈɹaʊ.tɪd/"
router,"/ˈɹuːtə(ɹ)/"
router,"/ˈɹaʊtə(ɹ)/"
routes,"[ɹʌʊts]"
routine,"/ɹuːˈtiːn/"
routinely,"/ɹuːˈtiːnli/"
routing,"/ˈɹuːtɪŋ/"
routing,"/ˈɹaʊtɪŋ/"
routs,"[ɹʌʊts]"
rove,"/ɹəʊv/"
rover,"/ˈɹəʊvə(ɹ)/"
roving,"/ˈɹoʊvɪŋ/"
row,"/ˈɹəʊ/"
row,"/ɹəʊ/"
row,"/ɹaʊ/"
rowboat,"/ˈɹəʊbəʊt/"
rowdy,"/ˈɹaʊdi/"
rowed,"/ɹəʊd/"
rower,"/ˈɹəʊ.ə(ɹ)/"
rowing,"/ˈɹoʊɪŋ/"
royal,"/ˈɹɔɪəl/"
royalty,"/ˈɹɔɪəlti/"
rub,"/ɹʌb/"
rubbed,"/ˈɹʌbd/"
rubbers,"/ˈɹʌbəz/"
rubbing,"/ˈɹʌbɪŋ/"
rubble,"/ˈɹʌb.əl/"
rubella,"/ɹuːˈbɛlə/"
rubidium,"/ˌɹuːˈbɪd.i.əm/"
rubric,"/ˈɹuːbɹɪk/"
ruby,"[ˈɹuːbi]"
ruck,"/ɹʌk/"
rucksack,"/ˈɹʌkˌsæk/"
ruction,"/ˈɹʌk.ʃən/"
rudder,"/ˈɹʌdə(ɹ)/"
rude,"/ɹʉːd/"
rudely,"/ˈɹuːdli/"
rudimentary,"/ˌɹuːdɪˈmɛntəɹi/"
rue,"/ɹuː/"
rues,"/ɹuːz/"
ruff,"/ɹʌf/"
ruffian,"/ˈɹʌfi.ən/"
ruffle,"/ˈɹʌfəl/"
rug,"/ɹʌɡ/"
rugby,"/ˈɹʌɡbi/"
rugged,"/ˈɹʌɡɪd/"
rugged,"/ɹʌɡd/"
ruin,"/ˈɹuː.ɪn/"
ruined,"/ɹuːnd/"
ruins,"/ˈɹuː.ɪnz/"
rule,"/ɹuːl/"
ruled,"/ɹuːld/"
ruler,"/ˈɹuːlə(ɹ)/"
rules,"/ˈɹuːlz/"
ruling,"/ˈɹuːlɪŋ/"
rum,"/ɹʌm/"
rumble,"/ˈɹʌmb(ə)l/"
rumen,"/ˈɹu.mən/"
ruminant,"/ˈɹuːmɪnənt/"
ruminate,"/ˈɹumɪneɪt/"
rummage,"/ˈɹʌm.ɪdʒ/"
rummy,"/ˈɹʌmɪ/"
rump,"/ˈɹʌmp/"
rumple,"/ˈɹʌmpəl/"
runaway,"/ˈɹʌnəweɪ/"
rune,"/ɹuːn/"
rung,"/ɹʌŋ/"
running,"/ˈɹʌnɪŋ/"
runny,"/ˈɹʌni/"
runs,"/ɹʌnz/"
runt,"/ˈɹʌnt/"
runway,"/ˈɹən-/"
rupture,"/ˈɹʌptʃə/"
rural,"/ˈɹɔːɹəl/"
rush,"/ɹʌʃ/"
rushed,"/ɹʌʃt/"
rushes,"/ˈɹʌʃɪz/"
rushing,"/ˈɹʌʃɪŋ/"
rusk,"/ɹʌsk/"
russet,"/ˈɹʌsɪt/"
rust,"/ɹʌst/"
rustic,"/ˈɹʌstɪk/"
rustle,"/ˈɹʌsəl/"
rusts,"/ɹʌsts/"
rusty,"/ˈɹʌsti/"
rut,"/ɹʌt/"
ruth,"/ɹuːθ/"
ruthless,"/ˈɹuːθləs/"
rutted,"/ˈɹʌtɪd/"
rye,"/ɹaɪ/"
saber,"/ˈseɪ.bɚ/"
sable,"/ˈseɪbəl/"
sables,"/ˈseɪbəlz/"
sabotage,"/ˈsæbətɑʒ/"
saboteur,"/ˌsæbəˈtɜː(ɹ)/"
sabre,"/ˈseɪ.bɚ/"
sac,"/sæk/"
sacerdotal,"/ˌsæs.ə(ɹ)ˈdəʊ.təl/"
sachet,"/sæˈʃeɪ/"
sacral,"/ˈseɪkɹəl/"
sacrament,"/ˈsækɹəmənt/"
sacred,"/ˈseɪkɹɪd/"
sacred,"/ˈseɪkəd/"
sacrifice,"/ˈsækɹɪfaɪs/"
sacrificed,"/ˈsækɹɪfaɪst/"
sacrifices,"/ˈsækɹɪfaɪsɪz/"
sacrificial,"/ˈsæk.ɹə.fɪʃ.əl/"
sacrilege,"/ˈsækɹɪlɪd͡ʒ/"
sacrilegious,"/sæk.ɹəˈlɪdʒ.əs/"
sacrosanct,"/ˈsæk.ɹoʊˌsæŋkt/"
sad,"/sæd/"
sadden,"/ˈsædən/"
saddle,"/ˈsædəl/"
saddlebag,"/sædəlˈbæɡ/"
sadism,"/ˈseɪdɪzəm/"
sadist,"/ˈseɪdɪst/"
sadistic,"/səˈdɪstɪk/"
sadly,"/ˈsadli/"
sadness,"/ˈsædnəs/"
sadomasochism,"/seɪdəʊˈmæsəkɪzəm/"
safari,"/səˈfɑːɹ.i/"
safe,"/seɪf/"
safely,"/ˈseɪfli/"
safety,"/ˈseɪfti/"
saffron,"/ˈsæfɹən/"
sag,"/sæɡ/"
saga,"/ˈsɑːɡə/"
sagacious,"/səˈɡeɪʃəs/"
sagacity,"/səˈɡæsəti/"
sage,"/seɪdʒ/"
sagely,"/ˈseɪdʒli/"
said,"/sɛd/"
sail,"/seɪl/"
sailed,"/seɪld/"
sailing,"/ˈseɪ.lɪŋ/"
sailor,"/ˈseɪlə/"
sailors,"/ˈseɪləz/"
sails,"/seɪlz/"
saint,"/sən(t)/"
saints,"/seɪnts/"
sake,"/seɪk/"
sake,"/sɑːkeɪ/"
sakes,"/seɪks/"
sakes,"/sɑːkis/"
salacious,"/səˈleɪ.ʃəs/"
salad,"/ˈsæləd/"
salamander,"/ˈsæləˌmændə/"
salami,"[səˈlɑːmɪ]"
salary,"/ˈsælɚi/"
sale,"/seɪl/"
saleable,"/ˈseɪləbl̩/"
sales,"/seɪlz/"
salience,"/ˈseɪlˌɪiɛns/"
saline,"/ˈseɪ.laɪn/"
salinity,"/seɪˈlɪnəti/"
saliva,"/səˈlaɪvə/"
salivary,"/ˈsælɪˌvɛɹi/"
salivate,"/ˈsælɪveɪt/"
sallies,"/ˈsæ.liz/"
sallow,"/ˈsæ.ləʊ/"
sally,"/ˈsæli/"
salmon,"/ˈsɑmən/"
salmonella,"/ˌsæl.məˈnɛl.ə/"
salon,"/səˈlɒn/"
saloon,"/səˈlun/"
salsa,"/ˈsɑl.sə/"
salt,"/sɔlt/"
salubrious,"/səˈluː.bɹiː.əs/"
salutary,"/ˈsaljʊtəɹi/"
salute,"/səˈl(j)uːt/"
saluted,"/səˈl(j)uːtɪd/"
salvage,"/ˈsælvɪdʒ/"
salvation,"/sælˈveɪʃən/"
salve,"/sælv/"
salvo,"/ˈsælvəʊ/"
sam,"/sæm/"
samba,"/ˈsɑmbə/"
same,"/seɪm/"
sameness,"/ˈseɪmnəs/"
samizdat,"/səmɪzˈdæt/"
sample,"/sæːm.pəl/"
sampler,"/ˈsamplɚ/"
samurai,"/ˈsæm(j)ʊɹaɪ/"
sanctification,"/saŋktɪfɪˈkeɪʃən/"
sanction,"/ˈsæŋkʃən/"
sanctity,"/ˈsæŋktɪti/"
sanctuary,"/ˈsæŋktjʊəɹi/"
sanctum,"/ˈsæŋktəm/"
sand,"/sænd/"
sandal,"/ˈsændəl/"
sandalwood,"/ˈsandəlwʊd/"
sander,"/ˈsændɚ/"
sandman,"/ˈsænd.mæn/"
sandpaper,"/ˈsændˌpeɪpɚ/"
sandpiper,"/ˈsænd.paɪpə/"
sandpit,"/sændpɪt/"
sandstone,"/ˈsændˌstəʊn/"
sandwich,"/ˈsæmwɪd͡ʒ/"
sandy,"/ˈsændi/"
sane,"/seɪn/"
sang,"[sɛŋ]"
sanguine,"/ˈsæŋ.ɡwɪn/"
sanitation,"/ˌsænɪˈteɪʃən/"
sanity,"/ˈsænəti/"
sank,"/sæŋk/"
sap,"/sæp/"
sapient,"/ˈseɪpɪənt/"
sapling,"/ˈsæplɪŋ/"
sapphire,"/ˈsæf.aɪ̯ə(ɹ)/"
sarcasm,"/ˈsɑːˌkæzəm/"
sarcastic,"/sɑːˈkæstik/"
sarcoma,"/sɑɹˈkoʊmə/"
sarcophagi,"/-d͡ʒaɪ/"
sarcophagus,"/sɑː(ɹ)ˈkɒfəɡəs/"
sardine,"/sɑːˈdiːn/"
sardonic,"/saːˈdɔnɪk/"
sarge,"/sɑːd͡ʒ/"
sari,"/ˈsɑː.ɹi/"
sash,"/sæʃ/"
sat,"/sæt/"
satanic,"/səˈtænɪk/"
satchel,"/ˈsætʃəl/"
satellite,"/ˈsætəlaɪt/"
satiate,"/ˈseɪʃɪeɪt/"
satin,"/ˈsætɪn/"
satire,"/ˈsætaɪə/"
satirical,"/səˈtɪɹɪkəl/"
satisfaction,"/sætɪsˈfækʃən/"
satisfactory,"/sætɪsˈfækt(ə)ɹi/"
satisfied,"/ˈsætɪsfaɪd/"
satisfy,"/ˈsætɪsfaɪ/"
satrap,"/ˈseɪtɹæp/"
saturate,"/ˈsætʃəˌɹeɪt/"
saturnalia,"/ˌsætəˈneɪli.ə/"
saturnine,"/-nɪn/"
satyr,"/ˈsæt.ə(ɹ)/"
saucepan,"/ˈsɔːs.pən/"
saucer,"/ˈsɔː.sə/"
saucier,"/ˈsɔːsɪə/"
saucier,/sosje/
sauna,"/ˈsaʊ.nə/"
saunter,"/ˈsɑntɚ/"
sausage,"/ˈsɑsɪd͡ʒ/"
savage,"/ˈsævɪdʒ/"
savagery,"/ˈsæv.ɪd͡ʒ.ɹɪ/"
savages,"/ˈsævɪdʒɪz/"
savanna,"/səˈvænə/"
savant,"/ˈsæv.ənt/"
save,"/seɪv/"
saved,"/seɪvd/"
saveloy,"/ˈsævəloɪ/"
saves,"/seɪvz/"
saving,"/ˈseɪvɪŋ/"
savings,"/ˈseɪvɪŋz/"
savour,"/ˈseɪvə(ɹ)/"
savvy,"/ˈsæ.vi/"
saw,"/sɔː/"
sawdust,"/ˈsɔːˌdʌst/"
sawtooth,"/ˈsɔːtuːθ/"
sawyer,"/ˈsɔɪ.ə/"
saxophone,"/ˈsæksəfoʊn/"
saxophonist,"/ˌsæk.ˈsɒ.fə.nɪst/"
say,"/seɪ/"
saying,"/ˈseɪɪŋ/"
scab,"/skæb/"
scabbard,"/ˈskæb.əd/"
scabby,"/ˈskæb.i/"
scabies,"/ˈskei.biz/"
scald,"/skɒld/"
scale,"/skeɪl/"
scaled,"/skeɪld/"
scalene,"/ˈskeɪ.liːn/"
scales,"/skeɪlz/"
scaling,"/ˈskeɪlɪŋ/"
scallop,"/ˈskaləp/"
scalp,"/skælp/"
scalpel,"/ˈskælpəl/"
scaly,"/ˈskeɪli/"
scam,"/skæm/"
scamp,/skamp/
scampi,"/ˈskæm.pi/"
scan,"/skæn/"
scandal,"/ˈskændəl/"
scandalous,"/ˈskændələs/"
scanner,"/ˈskænə/"
scanning,"/ˈskænɪŋ/"
scant,"/skænt/"
scantily,"/ˈskæntɪli/"
scanty,"/ˈskænti/"
scar,"/skɑː(ɹ)/"
scarce,"/ˈskɛəs/"
scarcely,"/ˈskɛəsli/"
scare,"/skɛə/"
scarecrow,"/ˈskɛə.kɹəʊ/"
scared,"/skɛəd/"
scarify,"/ˈskæ.ɹɪˌfaɪ/"
scaring,"/ˈskɛː.ɹɪŋ/"
scarlet,"/ˈskɐːlət/"
scarp,"/skɑːp/"
scarred,"/skɑː(ɹ)d/"
scary,"/ˈskɛəɹi/"
scat,"/skæt/"
scathe,"/skeɪð/"
scatter,"/ˈskætə/"
scattered,"/ˈskætəd/"
scavenge,"/ˈskæv.ɪndʒ/"
scavenger,"/ˈskæv.ən.dʒə(ɹ)/"
scenario,"/səˈneːɹi.əʉ/"
scene,"/siːn/"
scenery,"/ˈsiːnəɹi/"
scenes,"/siːnz/"
scenic,"/ˈsiːnɪk/"
scent,"/sɛnt/"
scents,"/sɛn(t)s/"
sceptic,"/ˈskɛp.tɪk/"
sceptre,"/ˈsɛptə/"
scheduler,"/skɛdjələ/"
schedulers,"/skɛdjələz/"
schema,"/ˈskiːmə/"
schemata,"/ˈskiːmətə/"
schematic,"/skiːˈmætɪk/"
scheme,"/skiːm/"
schemer,"/ˈskimɚ/"
schemes,"/skiːmz/"
scherzo,"/ˈskɛətsəʊ/"
schism,"/ˈskɪzəm/"
schismatic,"/skɪzˈmætɪk/"
schizoid,"/ˈskɪdzɔɪd/"
schizophrenia,"/ˌskɪt.səˈfɹiː.ni.ə/"
schizophrenic,"/ˌskɪtsəˈfɹɛnɪk/"
schnapps,"/ʃnæps/"
scholar,"/ˈskɒlə/"
scholastic,"/skəˈlæstɪk/"
scholasticism,"/skəˈlæstɪˌsɪzəm/"
school,"/skuːl/"
schoolchild,"/ˈsku.əltʃaɪld/"
schools,"/skuːlz/"
schooner,"/skuːnə(ɹ)/"
schwa,"/ʃwɑ/"
sciatica,"/saɪˈætɪkə/"
science,"/ˈsaɪəns/"
scientific,"/ˌsaɪənˈtɪfɪk/"
scientist,"/ˈsaɪ.ən.tɪst/"
scimitar,"/ˈsɪmɪtə(ɹ)/"
scintillating,"/ˌsɪntɪˈleɪtɪŋ/"
scintillation,"/ˌsɪntɪˈleɪʃən/"
scintillator,"/ˌsɪntɪˈleɪtə(ɹ)/"
scissor,"/ˈsɪzə/"
scissors,"/ˈsɪzəz/"
sclerosis,"/sklɪˈɹəʊsɪs/"
scold,"/skəʊld/"
scolding,"/ˈskoʊldɪŋ/"
scoop,"/skuːp/"
scooter,"/ˈskuːtə(ɹ)/"
scope,"/ˈskoʊp/"
scorch,"/skɔːtʃ/"
scorcher,"/ˈskɔː.tʃə(ɹ)/"
score,"/skɔː/"
scores,"/skɔɹz/"
scorn,"/skɔːn/"
scornful,"/ˈskɔːnfəl/"
scorpion,"/-pɪ.ən/"
scot,"/skɒt/"
scotch,"/skɒtʃ/"
scoundrel,"/ˈskaʊ̯ndɹəl/"
scourge,"/skɜːdʒ/"
scouting,"/ˈskaʊtɪŋ/"
scouts,"/skaʊts/"
scowl,"/skaʊl/"
scrabble,"/ˈskɹæbəl/"
scram,"/skɹæm/"
scramble,"/ˈskɹæmbl̩/"
scrap,"/skɹæp/"
scrape,"/skɹeɪp/"
scraper,"/ˈskɹeɪpə/"
scrapie,"/ˈskɹeɪpi/"
scrappy,"/ˈskɹæpi/"
scraps,"/skɹæps/"
scratch,"/skɹætʃ/"
scratched,"/skɹæt͡ʃt/"
scratching,"/ˈskɹætʃɪŋ/"
scratchy,"/ˈskɹætʃi/"
scrawl,"/skɹɔːl/"
scrawny,"/ˈskrɔːni/"
scream,"/skɹiːm/"
scree,"/skɹiː/"
screech,"[skɹiːtʃ]"
screed,"/skɹiːd/"
screeds,"/skɹiːdz/"
screen,"/skɹiːn/"
screening,"/ˈskɹiːnɪŋ/"
screenplay,"/ˈskɹiːnˌpleɪ/"
screw,"/skɹuː/"
screwy,"/ˈskɹuː.i/"
scribble,"/ˈskɹɪbəl/"
scribbler,"/ˈskɹɪblə(ɹ)/"
scribe,"/skɹaɪb/"
script,"/skɹɪpt/"
scripting,"/ˈskɹɪptɪŋ/"
scripts,"/skɹɪpts/"
scripture,"/ˈskɹɪptʃə/"
scroll,"/skɹoʊl/"
scrotum,"/ˈskɹəʊ.təm/"
scrub,"/skɹʌb/"
scrubber,"/ˈskɹʌbɚ/"
scruff,"/skɹʌf/"
scruffy,"/ˈskɹʌ.fi/"
scrum,"/skɹʌm/"
scrummage,"/ˈskɹʌm.ɪdʒ/"
scrupulous,"/ˈskɹu.pjə.ləs/"
scrupulously,"/ˈskɹuːpjʊləsli/"
scrutiny,"/ˈskɹuː.tɪ.ni/"
scuba,"/ˈskuːbə/"
scuff,"/skʌf/"
scull,"/skʌl/"
scullery,"/ˈskʌləɹi/"
sculptor,"/ˈskʌlptɚ/"
sculpture,"/ˈskʌlptj(ʊ)ə/"
scum,"/skʌm/"
scurrilous,"/ˈskʌ.ɹə.ləs/"
scurry,"/ˈskʌɹi/"
scythe,"/ˈsaɪð/"
scythes,"/ˈsaɪðz/"
sea,"/siː/"
seabird,"/ˈsiːbɜː(ɹ)d/"
seafood,"/ˈsiːfuːd/"
seal,"/siːl/"
sealant,"/ˈsiːlənt/"
sealed,"/siːld/"
sealer,"/siːlə/"
sealing,"/ˈsiːlɪŋ/"
seals,"/siːlz/"
seam,"/siːm/"
seaman,"/ˈsiːmən/"
seamanship,"/ˈsiː.mənˌʃɪp/"
seamen,"/ˈsiːmən/"
seams,"/siːmz/"
seamstress,"/ˈsiːm(p).stɹɪs/"
seamy,"/ˈsiːmi/"
seance,"/ˈseɪˌɑns/"
sear,"/sɪə(ɹ)/"
search,"/sɜːt͡ʃ/"
searched,"/sɜːtʃt/"
searches,"/sɜːtʃɪz/"
searching,"/ˈsɜːtʃɪŋ/"
seas,"/siːz/"
seashore,"/ˈsiːʃɔː/"
seasick,"/siːsɪk/"
seasonal,"/ˈsiːzənəl/"
seasoned,"/ˈsiːzənd/"
seasons,"/ˈsiːzn̩z/"
seat,"/siːt/"
seated,"/ˈsiːtɪd/"
seating,"/ˈsiːtɪŋ/"
seats,"/siːts/"
seaworthy,"/ˈsiːwɜːði/"
sec,"/sɛk/"
secant,"/ˈsiːkənt/"
secateurs,"/ˈsɛk.əˌtɜː(ɹ)z/"
secede,"/sɪˈsiːd/"
secession,"/səˈsɛʃən/"
seclude,"/səˈklud/"
second,"/ˈsɛkɪnd/"
second,"/ˈsɛk.(ə)nd/"
secondary,"/ˈsɛkənd(ə)ɹɪ/"
secondly,"/ˈsɛkəndli/"
seconds,"/ˈsɛkəndz/"
secrecy,"/ˈsiːkɹəsi/"
secret,"/ˈsiːkɹət/"
secretariat,"/ˌsɛkɹəˈtɛəɹɪət/"
secretary,"/ˈsɛk.ɹə.tɹi/"
secrete,"/sɪˈkɹiːt/"
secreted,"/ˈsiːkɹətɪd/"
secreted,"/sɪˈkɹiːtɪd/"
secreting,"/ˈsiːkɹətɪŋ/"
secreting,"/sɪˈkɹiːtɪŋ/"
secretly,"/ˈsi.kɹət.li/"
secrets,"/ˈsiːkɹɪts/"
sect,"/sɛkt/"
sectarianism,"/sekˈteəɹi.ənɪzəm/"
section,"/ˈsɛkʃən/"
sectional,"/ˈsɛkʃənəl/"
sector,"/ˈsɛk.təɹ/"
secular,"/ˈsɛkjʊlə/"
secularism,"/ˈsɛkjʊləˌɹɪzəm/"
secure,"/səˈkjɔː(ɹ)/"
secured,"/səˈkjɔːd/"
securely,"/səˈkjɔːli/"
securing,"/səˈkjɔːɹɪŋ/"
security,"/sɪˈkjɔːɹəti/"
sedate,"/sɪˈdeɪt/"
sedative,"/ˈsɛdətɪv/"
sedentary,"/ˈsɛd(ə)ntɛɹi/"
sedge,"/sɛd͡ʒ/"
sediment,"/ˈsɛd.ɪ.mənt/"
sedimentary,"/ˌsɛdəˈmɛntəɹi/"
sedition,"/sɛˈdɪ.ʃən/"
seduce,"/sɪˈdjuːs/"
seduction,"/sɪˈdʌk.ʃn̩/"
seductive,"/sɪˈdʌktɪv/"
see,"/siː/"
seed,"/siːd/"
seeding,"/ˈsiːdɪŋ/"
seedling,"/ˈsiːdlɪŋ/"
seeds,"/siːdz/"
seedy,"/ˈsiːdi/"
seeing,"/ˈsiːɪŋ/"
seek,"/siːk/"
seeker,"/ˈsiːkə/"
seeking,"/siːkɪŋ/"
seeks,"/siːks/"
seem,"/siːm/"
seemed,"/siːmd/"
seeming,"/ˈsiːmɪŋ/"
seemingly,"/ˈsiːmɪŋli/"
seemly,"/ˈsiːmli/"
seems,"/siːmz/"
seen,"/ˈsiːn/"
seep,"/siːp/"
seer,"/siː.əɹ/"
sees,"/siːz/"
seesaw,"/ˈsiːsɔː/"
seethe,"/siːð/"
seething,"/ˈsiː.ðɪŋ/"
segmenting,"/sɛɡˈmɛn.tɪŋ/"
segregation,"/sɛɡɹəˈɡeɪ̯ʃən/"
seine,"/seɪn/"
seismic,"/ˈsaɪzmɪk/"
seismograph,"/ˈsaɪz.mə.ɡɹæf/"
seismology,"/saɪzˈmɑlədʒi/"
seize,"/siːz/"
seized,"/siːzd/"
seizing,"/ˈsizɪŋ/"
seizure,"/ˈsizjʊɚ/"
seldom,"/ˈsɛldəm/"
select,"/sɪˈlɛkt/"
selected,"/sɪˈlɛktɪd/"
selection,"/səˈlɛkʃən/"
selective,"/səˈlɛktɪv/"
selenium,"/səˈliː.ni.əm/"
selenology,"/sɛliːˈnɒləd͡ʒɪ/"
self,"/sɛlf/"
selfish,"/ˈsɛlfɪʃ/"
selfishness,"/ˈsɛlfɪʃnəs/"
selfsame,"/ˈsɛlf.seɪm/"
sell,"/sɛl/"
seller,"/ˈsɛlə/"
sellers,"/ˈsɛləz/"
selling,"/ˈsɛlɪŋ/"
sells,"/sɛlz/"
semantic,"/sɪˈmæntɪk/"
semantics,"/sɪˈmæntɪks/"
semaphore,"/ˈsɛməfɔː/"
semblance,"/ˈsɛm.bləns/"
semen,"/ˈsiːmən/"
semester,"/sɪˈmɛstə/"
semicolon,"/ˌsɛmiˈkəʊlən/"
sen,"/sɛn/"
senate,"/ˈsɛnət/"
senator,"/ˈsɛn.ə.tə/"
senators,"/ˈsɛn.ə.təz/"
send,"/sɛnd/"
sender,"/ˈsɛndɚ/"
sending,"/ˈsɛndɪŋ/"
sends,"/sɛndz/"
senile,"/ˈsiːnaɪl/"
senior,"/ˈsiːnjə(r)/"
seniority,"/siːnɪˈɒɹɪti/"
sensation,"/sɛnˈseɪʃən/"
sensations,"/sɛnˈseɪʃənz/"
sense,"/sɛn(t)s/"
senseless,"/ˈsɛnsləs/"
senses,"/ˈsɛnsɪz/"
sensibility,"/ˌsɛnsɪˈbɪlɪti/"
sensible,"/ˈsen.sə.bl̩/"
sensibly,"/ˈsɛnsəbli/"
sensitive,"/ˈsɛnsɪtɪv/"
sensitivity,"/ˌsɛnsɪˈtɪvɪti/"
sensor,"/ˈsɛn.sə/"
sensory,"/ˈsɛnsəɹi/"
sensual,"/ˈsɛnsjuːəl/"
sensuous,"/ˈsɛnʃuəs/"
sent,"/sɛnt/"
sentence,"[ˈsɛntn̩t͡s]"
sentenced,"/ˈsɛntənst/"
sentences,"/ˈsɛntənsɪz/"
sententious,"/sɛnˈtɛn.ʃəs/"
sentient,"/ˈsɛn.ti.ənt/"
sentiment,"/ˈsɛn.tɪ.mənt/"
sentimental,"/ˌsɛntiˈmɛntl̩/"
sentiments,"/ˈsɛn.tɪ.mənts/"
sentinel,"/ˈsɛntɪnəl/"
sentry,"/ˈsɛntɹi/"
separated,"/ˈsɛpəɹeɪtɪd/"
separately,"/ˈsɛpəɹətli/"
separation,"/sɛpəˈɹeɪʃən/"
separatist,"/ˈsɛpəɹətɪst/"
sepia,"/ˈsiːpiə/"
sepulchral,"/səˈpʊlkɹəl/"
sepulchre,"/ˈsɛpəlkə(r)/"
sequel,"/ˈsiːkwəl/"
sequence,"/ˈsiːkwəns/"
sequent,"/ˈsiːkwənt/"
sequin,"/ˈsiː.kwɪn/"
sequoia,"/səˈkwɔɪ.ə/"
seraglio,"/səˈɹæljoʊ/"
seraphic,"/səˈɹæf.ɪk/"
serenade,"/ˌsɛɹəˈneɪd/"
serendipitous,"/ˌsɛ.ɹənˈdɪp.ɪ.təs/"
serendipity,"/ˌsɛ.ɹən.ˈdɪ.pɪ.ti/"
serene,"/səˈɹiːn/"
serenity,"/səˈɹɛnɪti/"
serf,"/sɜːf/"
serge,"/sɜːdʒ/"
sergeant,"/ˈsɑː.dʒənt/"
serial,"/ˈsɪəɹiːəɫ/"
serious,"/ˈsɪə.ɹi.əs/"
seriously,"/ˈsɪəɹi.əsli/"
seriousness,"/ˈsɪəɹiəsnəs/"
